192.168.10.10-192.168.10.20-22-60664-6,192.168.10.10,22,192.168.10.20,60664,6,24/05/2022 11:38:13 AM,382,0,2,0.0,84.0,0,0,0,0,84.0,0.0,42.0,59.39696961966999,219895.28795811516,5235.602094240838,382.0,0.0,382.0,382.0,0,0,0,0,0,382.0,382.0,0.0,382.0,382.0,0,1,0,0,0,64,0.0,5235.602094240838,0.0,84.0,56.0,48.49742261192856,2352.0,0,0,0,1,1,0,0,0,0.0,84.0,0.0,42.0,0,0,0,0,0,0,0,0,2,84,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60668-6,192.168.10.10,22,192.168.10.20,60668,6,24/05/2022 11:38:13 AM,428,0,2,0.0,84.0,0,0,0,0,84.0,0.0,42.0,59.39696961966999,196261.68224299065,4672.897196261682,428.0,0.0,428.0,428.0,0,0,0,0,0,428.0,428.0,0.0,428.0,428.0,0,1,0,0,0,64,0.0,4672.897196261682,0.0,84.0,56.0,48.49742261192856,2352.0,0,0,0,1,1,0,0,0,0.0,84.0,0.0,42.0,0,0,0,0,0,0,0,0,2,84,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60634-6,192.168.10.10,22,192.168.10.20,60634,6,24/05/2022 11:38:12 AM,1856777,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.4848799828951,2.692838181429434,464194.25,927551.8428959016,1855522.0,259.0,1855522.0,1855522.0,0.0,1855522.0,1855522.0,1856777.0,928388.5,1312112.292917226,1856192.0,585.0,0,1,0,0,64,96,1.0771352725717735,1.6157029088576604,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60632-6,192.168.10.10,22,192.168.10.20,60632,6,24/05/2022 11:38:12 AM,1856726,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.48813449049563,2.6929121475112643,464181.5,927687.6846042171,1855713.0,193.0,1855713.0,1855713.0,0.0,1855713.0,1855713.0,1856726.0,928363.0,1312062.0883357616,1856131.0,595.0,0,1,0,0,64,96,1.0771648590045058,1.6157472885067585,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60636-6,192.168.10.10,22,192.168.10.20,60636,6,24/05/2022 11:38:12 AM,1856664,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.49209119151338,2.693002072534395,464166.0,927614.0032840527,1855587.0,277.0,1855587.0,1855587.0,0.0,1855587.0,1855587.0,1856664.0,928332.0,1312203.509691999,1856200.0,464.0,0,1,0,0,64,96,1.077200829013758,1.615801243520637,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60638-6,192.168.10.10,22,192.168.10.20,60638,6,24/05/2022 11:38:13 AM,1856709,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.48921936609345,2.692936803774851,464177.25,927640.5094749348,1855638.0,213.0,1855638.0,1855638.0,0.0,1855638.0,1855638.0,1856709.0,928354.5,1312137.7487613487,1856176.0,533.0,0,1,0,0,64,96,1.0771747215099405,1.6157620822649108,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60640-6,192.168.10.10,22,192.168.10.20,60640,6,24/05/2022 11:38:13 AM,1857011,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.46994982797625,2.692498859726733,464252.75,927870.83712924,1856059.0,245.0,1856059.0,1856059.0,0.0,1856059.0,1856059.0,1857011.0,928505.5,1312489.8879383795,1856576.0,435.0,0,1,0,0,64,96,1.0769995438906932,1.6154993158360398,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60642-6,192.168.10.10,22,192.168.10.20,60642,6,24/05/2022 11:38:13 AM,1857181,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.4591054937564,2.6922523975853725,464295.25,927819.8445123475,1856025.0,281.0,1856025.0,1856025.0,0.0,1856025.0,1856025.0,1857181.0,928590.5,1312392.3072025757,1856592.0,589.0,0,1,0,0,64,96,1.0769009590341492,1.6153514385512235,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60644-6,192.168.10.10,22,192.168.10.20,60644,6,24/05/2022 11:38:13 AM,1855980,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.5357600836216,2.6939945473550364,463995.0,927399.3361039247,1855094.0,212.0,1855094.0,1855094.0,0.0,1855094.0,1855094.0,1855980.0,927990.0,1311828.74309797,1855593.0,387.0,0,1,0,0,64,96,1.0775978189420146,1.6163967284130216,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60650-6,192.168.10.10,22,192.168.10.20,60650,6,24/05/2022 11:38:13 AM,1857067,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.46637735741359,2.6924176672139453,464266.75,927696.1779326876,1855811.0,292.0,1855811.0,1855811.0,0.0,1855811.0,1855811.0,1857067.0,928533.5,1312266.4421955245,1856446.0,621.0,0,1,0,0,64,96,1.0769670668855782,1.6154506003283673,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60654-6,192.168.10.10,22,192.168.10.20,60654,6,24/05/2022 11:38:13 AM,1856273,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.51705002443067,2.693569318737061,464068.25,927625.8382912711,1855507.0,174.0,1855507.0,1855507.0,0.0,1855507.0,1855507.0,1856273.0,928136.5,1312031.6827441705,1855883.0,390.0,0,1,0,0,64,96,1.0774277274948243,1.6161415912422363,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60658-6,192.168.10.10,22,192.168.10.20,60658,6,24/05/2022 11:38:13 AM,1856926,2,3,84.0,136.0,84.0,0.0,42.0,59.39696961966999,84.0,0.0,45.33333333333333,42.39496825489239,118.47537273967836,2.692622107719963,464231.5,927612.3521114122,1855650.0,259.0,1855650.0,1855650.0,0.0,1855650.0,1855650.0,1856926.0,928463.0,1312074.816257823,1856240.0,686.0,0,1,0,0,64,96,1.0770488430879852,1.6155732646319778,0.0,84.0,45.33333333333333,37.919212368754,1437.8666666666666,0,0,0,1,1,0,0,0,1.0,54.4,42.0,45.333333333333336,0,0,0,0,0,0,2,84,3,136,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60670-6,192.168.10.10,22,192.168.10.20,60670,6,24/05/2022 11:38:14 AM,5567207,4,4,136.0,220.0,84.0,0.0,34.0,41.3763217311544,84.0,0.0,55.0,39.64845520319802,63.9458888451606,1.4369862661833843,795315.2857142857,1459499.248384837,3710137.0,88.0,5566195.0,1855398.3333333333,1854859.0117098747,3710137.0,419.0,5567207.0,1855735.6666666667,1855085.0173936323,3710674.0,504.0,0,1,0,0,128,128,0.7184931330916922,0.7184931330916922,0.0,84.0,45.333333333333336,36.71511950137164,1348.0,0,0,0,1,1,0,0,0,1.0,51.0,34.0,55.0,0,0,0,0,0,0,4,136,4,220,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60692-6,192.168.10.20,60692,192.168.10.10,22,6,24/05/2022 11:38:45 AM,718,2,4,22.0,22.0,22.0,0.0,11.0,15.556349186104045,22.0,0.0,5.5,11.0,61281.33704735376,8356.545961002785,143.6,95.73035046420753,252.0,0.0,252.0,252.0,0.0,252.0,252.0,718.0,239.33333333333331,325.5170246443853,610.0,0.0,0,0,0,0,64,144,2785.515320334262,5571.030640668524,0.0,22.0,6.2857142857142865,10.734900802433865,115.23809523809524,0,1,0,0,0,0,0,0,2.0,7.333333333333333,11.0,5.5,0,0,0,0,0,0,2,22,4,22,-1,510,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60678-6,192.168.10.20,60678,192.168.10.10,22,6,24/05/2022 11:38:41 AM,20541018,19,25,1686.0,2092.0,976.0,0.0,88.73684210526318,218.0307934686859,1080.0,0.0,83.67999999999999,232.86024420955442,183.9246720878196,2.142055471642155,477698.0930232559,1226162.0484058768,3799165.0,0.0,2.0540583E7,1141143.5,1709311.8237284939,3804601.0,109.0,2.0540821E7,855867.5416666665,1551690.0828693062,3799165.0,122.0,0,0,0,0,608,816,0.9249784991182033,1.2170769725239519,0.0,1080.0,83.95555555555555,221.79699517961703,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526316,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60680-6,192.168.10.20,60680,192.168.10.10,22,6,24/05/2022 11:38:42 AM,20427424,17,25,1686.0,2092.0,976.0,0.0,99.17647058823528,228.86574538747536,1080.0,0.0,83.67999999999999,232.8602442095544,184.9474510344525,2.056059540351246,498229.85365853657,1245569.7560702602,3709599.0,55.0,2.0427043E7,1276690.1875,1754556.9549611935,3710209.0,160.0,2.0427178E7,851132.4166666667,1544261.2031821706,3709599.0,136.0,0,0,0,0,544,816,0.8322145758564565,1.223844964494789,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238095,99.17647058823529,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60672-6,192.168.10.20,60672,192.168.10.10,22,6,24/05/2022 11:38:40 AM,22284644,19,25,1686.0,2092.0,976.0,0.0,88.73684210526318,218.0307934686859,1080.0,0.0,83.67999999999999,232.8602442095544,169.53378299424483,1.9744537987683357,518247.53488372086,1300325.2661009997,3710437.0,114.0,2.2284315E7,1238017.5,1798654.0080893578,3710887.0,163.0,2.2284343E7,928514.2916666667,1640163.7787481833,3710437.0,153.0,0,0,0,0,608,816,0.852605049468145,1.1218487493001907,0.0,1080.0,83.95555555555555,221.79699517961703,49193.90707070706,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526316,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60676-6,192.168.10.20,60676,192.168.10.10,22,6,24/05/2022 11:38:40 AM,22291821,17,25,1686.0,2092.0,976.0,0.0,99.17647058823528,228.86574538747536,1080.0,0.0,83.67999999999999,232.8602442095544,169.47920046549808,1.8840991052278773,543702.9512195124,1326993.2272017996,3709811.0,0.0,2.2291632E7,1393227.0,1853304.8717438802,3710276.0,115.0,2.2291551E7,928814.625,1639881.3949507026,3709811.0,0.0,0,0,0,0,544,816,0.762611542592236,1.121487562635641,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238095,99.17647058823529,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60674-6,192.168.10.20,60674,192.168.10.10,22,6,24/05/2022 11:38:40 AM,22302129,19,25,1686.0,2092.0,976.0,0.0,88.73684210526318,218.0307934686859,1080.0,0.0,83.67999999999999,232.8602442095544,169.4008675135903,1.9729058154044397,518654.16279069777,1300025.6287209245,3709505.0,86.0,2.2301878E7,1238993.2222222222,1798585.3839374648,3717602.0,188.0,2.2301871E7,929244.6250000002,1639538.6435216095,3709505.0,129.0,0,0,0,0,608,816,0.8519366021064625,1.120969213297977,0.0,1080.0,83.95555555555555,221.79699517961703,49193.90707070706,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526316,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60708-6,192.168.10.20,60708,192.168.10.10,22,6,24/05/2022 11:38:45 AM,20698519,17,25,1686.0,2092.0,976.0,0.0,99.17647058823528,228.86574538747536,1080.0,0.0,83.67999999999999,232.8602442095544,182.5251362186831,2.0291306832145817,504841.92682926834,1263213.4861352888,3975223.0,0.0,2.0698196E7,1293637.25,1780682.0134350958,3980660.0,121.0,2.0698116E7,862421.5,1566320.9975526284,3975223.0,161.0,0,0,0,0,544,816,0.8213148003487593,1.2078158828658223,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238095,99.17647058823529,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60700-6,192.168.10.20,60700,192.168.10.10,22,6,24/05/2022 11:38:45 AM,20742026,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999999,232.8602442095544,182.14228446150824,2.0730858210282834,493857.76190476195,1252966.8537432111,4016779.0,0.0,2.0741688E7,1220099.294117647,1756530.0222835205,4022229.0,131.0,2.074179E7,864241.25,1569888.7374639076,4016779.0,101.0,0,0,0,0,576,816,0.8678033669420722,1.2052824540862113,0.0,1080.0,85.86363636363636,223.98729105445065,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666667,83.68,0,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60710-6,192.168.10.20,60710,192.168.10.10,22,6,24/05/2022 11:38:45 AM,20510151,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999999,232.8602442095544,184.2014717492816,2.096522838861596,488336.92857142864,1236023.5093753105,3765219.0,0.0,2.0509796E7,1206458.5882352942,1734275.5009444526,3770676.0,185.0,2.0509925E7,854580.2083333333,1548160.4261663181,3765219.0,146.0,0,0,0,0,576,816,0.877614211616482,1.218908627245114,0.0,1080.0,85.86363636363636,223.98729105445065,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666667,83.68,0,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60684-6,192.168.10.20,60684,192.168.10.10,22,6,24/05/2022 11:38:44 AM,22296975,17,25,1686.0,2092.0,976.0,0.0,99.17647058823528,228.86574538747536,1080.0,0.0,83.67999999999999,232.8602442095544,169.44002493611802,1.883663591137363,543828.6585365853,1327064.2599221335,3710063.0,71.0,2.2296692E7,1393543.25,1853469.5050121003,3710709.0,71.0,2.2296717E7,929029.8749999999,1639928.443876355,3710063.0,135.0,0,0,0,0,544,816,0.7624352630794088,1.121228328057954,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238095,99.17647058823529,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60682-6,192.168.10.20,60682,192.168.10.10,22,6,24/05/2022 11:38:44 AM,22297909,17,25,1686.0,2092.0,976.0,0.0,99.17647058823528,228.86574538747536,1080.0,0.0,83.67999999999999,232.8602442095544,169.43292754491014,1.8835846894881487,543851.4390243903,1327132.970948598,3710199.0,0.0,2.229767E7,1393604.375,1853430.4503407683,3710684.0,239.0,2.2297653E7,929068.8750000001,1640015.5535102154,3710199.0,104.0,0,0,0,0,544,816,0.762403326697584,1.1211813627905647,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238095,99.17647058823529,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60686-6,192.168.10.20,60686,192.168.10.10,22,6,24/05/2022 11:38:44 AM,22283706,19,25,1686.0,2092.0,976.0,0.0,88.73684210526318,218.0307934686859,1080.0,0.0,83.67999999999999,232.8602442095544,169.54091927078917,1.9745369105121024,518225.72093023255,1300336.9025044153,3710186.0,0.0,2.228332E7,1237962.2222222225,1798733.3482607587,3710702.0,175.0,2.2283448E7,928477.0,1640189.7685932035,3710186.0,156.0,0,0,0,0,608,816,0.852640938630226,1.1218959718818764,0.0,1080.0,83.95555555555555,221.79699517961703,49193.90707070706,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526316,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60688-6,192.168.10.20,60688,192.168.10.10,22,6,24/05/2022 11:38:45 AM,22293300,17,25,1686.0,2092.0,976.0,0.0,99.17647058823528,228.86574538747536,1080.0,0.0,83.67999999999999,232.8602442095544,169.46795674036596,1.8839741088129618,543739.0243902439,1327009.791804105,3709811.0,97.0,2.2293058E7,1393316.125,1853348.444287829,3710574.0,226.0,2.229267E7,928861.2499999999,1639898.503476975,3709811.0,124.0,0,0,0,0,544,816,0.7625609488052465,1.1214131600077153,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238095,99.17647058823529,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60690-6,192.168.10.20,60690,192.168.10.10,22,6,24/05/2022 11:38:45 AM,22302123,19,25,1686.0,2092.0,976.0,0.0,88.73684210526318,218.0307934686859,1080.0,0.0,83.67999999999999,232.8602442095544,169.40091308796028,1.9729063461805854,518654.023255814,1300001.8743537494,3709413.0,75.0,2.2297586E7,1238754.7777777778,1798718.9404674375,3716392.0,142.0,2.2301899E7,929245.7916666666,1639503.4820533711,3709413.0,320.0,0,0,0,0,608,816,0.8519368313052528,1.1209695148753327,0.0,1080.0,83.95555555555555,221.79699517961703,49193.90707070706,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526316,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60694-6,192.168.10.20,60694,192.168.10.10,22,6,24/05/2022 11:38:45 AM,22281977,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999999,232.8602442095544,169.55407502664596,1.929810806285277,530523.2619047619,1313488.6148219486,3709703.0,0.0,2.2281752E7,1310691.294117647,1826426.341846584,3710194.0,143.0,2.2281727E7,928405.2916666666,1640121.6991126917,3709703.0,126.0,0,0,0,0,576,816,0.8078277793752322,1.1219830269100448,0.0,1080.0,85.86363636363636,223.98729105445065,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666667,83.68,0,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
192.168.10.10-192.168.10.20-22-60696-6,192.168.10.20,60696,192.168.10.10,22,6,24/05/2022 11:38:45 AM,22281852,19,24,1686.0,2092.0,976.0,0.0,88.73684210526318,218.0307934686859,1080.0,0.0,87.16666666666666,237.2010093582649,169.5550262159537,1.9298216324208597,530520.2857142857,1310601.1951477446,3709568.0,92.0,2.228155E7,1237863.888888889,1798667.278105257,3710077.0,135.0,2.2281593E7,968764.9130434784,1660504.8110253566,3709568.0,125.0,0,0,0,0,608,784,0.8527118840929381,1.0771097483279217,0.0,1080.0,85.86363636363636,223.98729105445065,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,88.73684210526316,87.16666666666667,0,0,0,0,0,0,19,1686,24,2092,-1,502,12,0,0,0,0,0,0,0,0,0,No Label
